Branch,Doc_Date,Document_No,LC_Date,LC_Number,Customer_Name,Customer_Invoice No.,Overseas_Bank_Name,Drawee,Curr,Loan_Advance,Net_Amount,Bill_Amount,Amount_Realised,Balance,Bill_Due_Date,Accepted_Due_Date,Payment_Tenor,Goods,Country,Shipping_Bill_No, Shipping_Bill_Date, InvoiceNo, InvoiceDate,GR_PP CUST NO , PortCode, Shipping Bill Currency, Shipping Bill Amount,Customer_AccountNo,Swift,IFSC,Bank_Country,Dispatch_Indicator,Notes
6770001,02/04/2018,BCU/792/185011,17/02/2018,INLA04431800104,JFE SHOJI STEEL INDIA PRIVATE LIMITED,02124 TO 2129,CORPORATION BANK -,CG POWER AND INDUSTRIAL SOLUTIONS LTD.,INR,N,0,1462846,0,1462846,02/06/2018,02/06/2018,90 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,CORPINBB502,,IN,,,
6770001,04/05/2018,BCU/792/185156,06/03/2018,INLA04431800137,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00071/72/73/74,CORPORATION BANK -,CG POWER AND INDUSTRIAL SOLUTIONS LTD.,INR,N,0,5251196.47,0,5251196.47,06/07/2018,06/07/2018,90 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,CORPINBB502,,IN,,,
6770001,10/05/2018,BCU/792/185189,06/03/2018,INLA04431800137,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00059,CORPORATION BANK -,CG POWER AND INDUSTRIAL SOLUTIONS LTD.,INR,N,0,620315.38,0,620315.38,05/07/2018,05/07/2018,90 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,CORPINBB502,,IN,,,
6770001,10/05/2018,BCU/792/185196,09/03/2018,1394LCO-0011973,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00001 -00002 -00006 -00014 -00015,CORPORATION BANK -,CG POWER AND INDUSTRIAL SOLUTIONS LTD.,INR,N,0,4628620.8,0,4628620.8,03/07/2018,,90 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,CORPINBB502,,IN,,,
6770001,05/12/2017,BLU/792/176311,04/10/2017,2017000536,CORPORATION BANK JFE,00996 - 997 -998 - 01009,CORPORATION BANK -,CG POWER AND INDUSTRIAL SOLUTIONS LTD.,INR,Y,4345356.89,4373032.8,0,4373032.8,02/01/2018,,90 From Invoice Date,PRIMARY AND SEMI-FINISHED IRON AND STEEL,INDIA,,,,,,,,,H10792949494,CORPINBB502,,IN,,BCU-792-176540,
6770001,18/05/2018,BCU/792/185235,27/04/2018,0225ILCIS0001618,HINDALCO INDUSTRIES LTD,12319000196,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,N,0,25637444,0,25637444,09/07/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,BARBINBB,,,,,
6770001,14/05/2018,BCU/792/185198,27/04/2018,0225ILCIS0001618,HINDALCO INDUSTRIES LTD,12319000175,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,N,0,25016153,0,25016153,05/07/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,BARBINBB,,,,,
6770001,14/05/2018,BCU/792/185199,27/04/2018,0225ILCIS0001618,HINDALCO INDUSTRIES LTD,12319000174,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,N,0,5187425,0,5187425,04/07/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,BARBINBB,,,,,
6770001,27/03/2018,BCU/792/176997,08/03/2018,0698IDC180001210,HINDALCO INDUSTRIES LTD,12317001464,KOTAK MAHINDRA BANK LTD.,ESSEM SRINISONS SYSTEMS PVT LTD,INR,N,0,2284260,0,2284260,13/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,,,IN,,,
6770001,04/12/2017,BLU/792/176289,01/11/2017,0225ILCIS0005117,BANK OF BARODA HINDALCO,12317000972,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,4795400.92,4839005,0,4839005,19/01/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,REFER BCU-176582,
6770001,17/05/2018,BLU/792/185093,21/04/2018,0225ILCIS0001518,BANK OF BARODA HINDALCO,12319000091,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,10976059.87,11061155,0,11061155,25/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,BCU/792/185148,
6770001,17/05/2018,BLU/792/185098,21/04/2018,0225ILCIS0001518,BANK OF BARODA HINDALCO,12319000113,BANK OF BARODA,PRECISION WIRES INDIA LTD,INR,Y,33214042.25,33478199,0,33478199,26/06/2018,,60 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARBINBB,,,,BCU-792-185184,
6770001,27/03/2018,BCU/792/176998,12/03/2018,0698IDC180001210,HINDALCO INDUSTRIES LTD,12317001465,KOTAK MAHINDRA BANK LTD.,ESSEM SRINISONS SYSTEMS PVT LTD,INR,N,0,944872,0,944872,13/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,,,IN,,,
6770001,11/05/2018,BLU/792/185086,13/04/2018,0639IDC180001782,KOTAK MAHINDRA BANK - HINDALCO,12319000062,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,Y,6377685.76,6465690,0,6465690,19/07/2018,,90 From AWB/BL Date,MISC.MFG(THOSE NOT ALLOTTED ANY CODE),INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,BCU/792/185143,
6770001,04/05/2018,BCU/792/185141,19/04/2018,0639IDC180001876,HINDALCO INDUSTRIES LTD,12319000064,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,N,0,4967356,0,4967356,20/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,KKBK0000958,,IN,,,
6770001,10/01/2018,BLU/792/176407,16/12/2017,0029ILCIS0038617,BANK OF BARODA HINDALCO,12317001107,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,8375450.63,8490208,0,8490208,20/03/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU-792-176699,
6770001,11/05/2018,BLU/792/185081,16/04/2018,0029ILCIS0009218,BANK OF BARODA HINDALCO,12319000068,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,5165384.71,5238756,0,5238756,21/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU/792/185123,
6770001,11/05/2018,BLU/792/185084,16/04/2018,0029ILCIS0009218,BANK OF BARODA HINDALCO,12319000045,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,5039434.26,5105909,0,5105909,16/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU/792/185126,
6770001,26/04/2018,BLU/792/185030,23/03/2018,0029ILCIS0008218,BANK OF BARODA HINDALCO,12617000743,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,17324339.85,17521347,0,17521347,22/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU/792/185067,
6770001,16/05/2018,BLU/792/185089,16/04/2018,0029ILCIS0009218,BANK OF BARODA HINDALCO,12319000066,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,N,0,8560549,0,8560549,19/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU/792/185142,
6770001,11/05/2018,BLU/792/185080,23/03/2018,0029ILCIS0008218,BANK OF BARODA HINDALCO,12619000011,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,5165135.7,5213471,0,5213471,27/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,REFER BCU-792-185098,
6770001,11/05/2018,BLU/792/185082,16/04/2018,0029ILCIS0009218,BANK OF BARODA HINDALCO,12319000067,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,12611527,12788108,0,12788108,20/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU/792/185124,
6770001,11/05/2018,BLU/792/185085,16/04/2018,0029ILCIS0009218,BANK OF BARODA HINDALCO,12319000044,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,1792711.5,1816359,0,1816359,16/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU/792/185127,
6770001,21/05/2018,BLU/792/185108,27/04/2018,0029ILCIS0009218,BANK OF BARODA HINDALCO,12319000102,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,12207713,12372144,0,12372144,26/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU/792/185169,
6770001,11/05/2018,BLU/792/185083,16/04/2018,0029ILCIS0009218,BANK OF BARODA HINDALCO,12319000065,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,8760981,8760981,0,8760981,19/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU/792/185125,
6770001,11/05/2018,BLU/792/185079,23/03/2018,0029ILCIS0008218,BANK OF BARODA HINDALCO,12619000010,BANK OF BARODA,TAMRA DHATU UDYOG PVT LTD,INR,Y,7220270.52,7286387,0,7286387,26/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792343434,BARB0INDIAE,,IN,,BCU-792-185094,
6770001,09/05/2018,BLU/792/185055,23/03/2018,240LC03180820005,HDFC BANK-HINDALCO,12317001504,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,4986726.77,5029387,0,5029387,21/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792845845,,,IN,,BCU/792/185059,
6770001,09/05/2018,BLU/792/185055,23/03/2018,240LC03180820005,HDFC BANK-HINDALCO,12317001504,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,4986726.77,5029387,0,5029387,21/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792845845,HDFCINBB,,IN,,BCU/792/185059,
6770001,09/05/2018,BLU/792/185054,23/03/2018,240LC03180820005,HDFC BANK-HINDALCO,12317001505,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,1646296.94,1660711,0,1660711,22/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792845845,,,IN,,BCU/792/185058,
6770001,24/12/2022,BLU/792/225017,,,ASB International Pvt Ltd,,,DANKE TECHNOELECTRO PVT.LTD.,USD,N,0,300000,0,300000,24/12/2022,,,MARINE PRODUCTS,ALBENIA,,,,,,,,,H10792100030,,,,Non-Dispatch,testing,
6770001,06/04/2018,BCU/792/185039,20/03/2018,0639IDC180001384,HINDALCO INDUSTRIES LTD,12317001488,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,N,0,4384444,0,4384444,20/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,KKBK0000958,,IN,,,
6770001,17/05/2018,BLU/792/185104,28/03/2018,0639IDC18001529,KOTAK MAHINDRA BANK - HINDALCO,12317001537,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,N,0,3332330,0,3332330,26/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,bcu/792/185073,
6770001,17/04/2018,BLU/792/185019,27/03/2018,0639IDC180001514,KOTAK MAHINDRA BANK - HINDALCO,12317001500,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,Y,4956920.4,5026325,0,5026325,26/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,BCU/792/185053,
6770001,08/05/2018,BLU/792/185050,13/04/2018,0639IDC180001782,KOTAK MAHINDRA BANK - HINDALCO,12319000042,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,Y,8215698.44,8329065,0,8329065,16/07/2018,,90 From AWB/BL Date,MISC.MFG(THOSE NOT ALLOTTED ANY CODE),INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,BCU/792/185120,
6770001,14/05/2018,BLU/792/185088,11/04/2018,0639IDC180001720,KOTAK MAHINDRA BANK - HINDALCO,12319000039,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,Y,4965542,5025016,0,5025016,13/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,BCU/792/185168,
6770001,13/04/2018,BLU/792/185012,20/03/2018,0639IDC180001384,KOTAK MAHINDRA BANK - HINDALCO,12317001488,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,Y,4322139.87,4380904,0,4380904,20/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,BCU/792/185039,
6770001,14/05/2018,BLU/792/185087,11/04/2018,0639IDC180001720,KOTAK MAHINDRA BANK - HINDALCO,12319000063,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,Y,1657223.71,1679084,0,1679084,19/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,BCU/792/185144,
6770001,13/04/2018,BLU/792/185011,20/03/2018,0639IDC180001387,KOTAK MAHINDRA BANK - HINDALCO,12317001489,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,Y,5150610.92,5220639,0,5220639,20/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,BCU/792/185038,
6770001,23/04/2018,BLU/792/185026,28/03/2018,0639IDC180001529,KOTAK MAHINDRA BANK - HINDALCO,12319000029,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,N,0,1343809,0,1343809,09/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,BCU/792/185082,
6770001,06/04/2018,BCU/792/185038,20/03/2018,0639IDC180001387,HINDALCO INDUSTRIES LTD,12317001489,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,N,0,5224179,0,5224179,20/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,KKBK0000958,,IN,,,
6770001,21/03/2018,BCU/792/176975,08/03/2018,0008ILC00107018,JFE SHOJI STEEL INDIA PRIVATE LIMITED,02272 -02273,ICICI BANK LIMITED,VISHWANATH PROJECTS LIMITED,INR,N,0,2126020.16,0,2126020.16,14/06/2018,,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,,,,,,
6770001,24/04/2018,BCU/792/185103,12/04/2018,0008ILC00001819,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00139,ICICI BANK LIMITED,VISHWANATH PROJECTS LIMITED,INR,N,0,1060829.44,0,1060829.44,18/07/2018,18/07/2018,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,,,,,,
6770001,29/12/2017,BLU/792/176382,28/11/2017,0044LCO-0001035,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,TTDI/AH/2017-18/35 TO 37,AXIS BANK LTD,ANDRITZ HYDRO PRIVATE LIMITED,INR,Y,48512462.4,49349580,0,49349580,28/02/2018,,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,UTIB0000044,,,,BCU-792-176652,
6770001,24/04/2018,BCU/792/185104,12/04/2018,0008ILC00001819,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00121/00122,ICICI BANK LIMITED,VISHWANATH PROJECTS LIMITED,INR,N,0,2123320.32,0,2123320.32,16/07/2018,16/07/2018,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,,,,,,
6770001,09/05/2018,BLU/792/185054,23/03/2018,240LC03180820005,HDFC BANK-HINDALCO,12317001505,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,1646296.94,1660711,0,1660711,22/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792845845,HDFCINBB,,IN,,BCU/792/185058,
6770001,09/05/2018,BLU/792/185053,23/03/2018,240LC03180820005,HDFC BANK-HINDALCO,12317001506,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,3178121.33,3208501,0,3208501,26/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792845845,,,IN,,BCU/792/185057,
6770001,09/05/2018,BLU/792/185053,23/03/2018,240LC03180820005,HDFC BANK-HINDALCO,12317001506,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,3178121.33,3208501,0,3208501,26/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792845845,HDFCINBB,,IN,,BCU/792/185057,
6770001,09/05/2018,BLU/792/185056,23/03/2018,240LC03180820005,HDFC BANK-HINDALCO,12317001539,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,3236934.05,3269178,0,3269178,28/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792845845,,,IN,,BCU/792/185061,
6770001,09/05/2018,BLU/792/185056,23/03/2018,240LC03180820005,HDFC BANK-HINDALCO,12317001539,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,3236934.05,3269178,0,3269178,28/06/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792845845,HDFCINBB,,IN,,BCU/792/185061,
6770001,28/03/2018,BLU/792/176536,03/02/2018,240LC03180340002,STATE BANK OF INDIA-HINDALCO,12317001410,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,3292218.19,3332981,0,3332981,29/05/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,,,IN,,BCU/792/176954,
6770001,28/03/2018,BLU/792/176536,03/02/2018,240LC03180340002,STATE BANK OF INDIA-HINDALCO,12317001410,HDFC BANK LTD.,SLIMLITES ELECTRICALS PVT LTD,INR,Y,3292218.19,3332981,0,3332981,29/05/2018,,90 From Invoice Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,HDFCINBB,,IN,,BCU/792/176954,
6770001,10/05/2018,BCU/792/185190,07/04/2018,5559602564,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00237,CITI BANK N.A.,GE T AND D INDIA LIMITED,INR,N,0,2974584.12,0,2974584.12,30/07/2018,,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,CITIINBX,,IN,,,
6770001,10/05/2018,BCU/792/185193,07/04/2018,5559602564,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00292,CITI BANK N.A.,GE T AND D INDIA LIMITED,INR,N,0,2959824.68,0,2959824.68,06/08/2018,,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,CITIINBX,,IN,,,
6770001,10/05/2018,BCU/792/185192,07/04/2018,5559602564,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00278 -00279,CITI BANK N.A.,GE T AND D INDIA LIMITED,INR,N,0,3320874,0,3320874,03/08/2018,,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,CITIINBX,,IN,,,
6770001,21/08/2017,BCU/792/176317,19/07/2017,019560217000229,JFE SHOJI STEEL INDIA PRIVATE LIMITED,00630,INDIAN OVERSEAS BANK,DANKE ELECTRICALS LIMITED,INR,N,0,1274584.08,0,1274584.08,25/09/2017,,60 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,IOBAINBB105,,IN,,,
6770001,08/12/2017,BCU/792/176641,30/10/2017,5559602388,JFE SHOJI STEEL INDIA PRIVATE LIMITED,1165,CITI BANK N.A.,GE T AND D INDIA LIMITED,INR,N,0,784300.81,0,784300.81,30/01/2018,29/01/2018,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,CITIINBX,,IN,,,
6770001,03/04/2018,BCU/792/185020,20/03/2018,532IOUU180790003,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,SDS/17000394,CANARA BANK,SILPHA ELECTRIFICATION,INR,N,0,1736370,0,1736370,19/06/2018,19/06/2018,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,CNRBINBBHFD,,,,,
6770001,04/05/2018,BCU/792/185163,19/03/2018,0003ILC00017818,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,DDS17002209/DDS17002210/DDS17002252,ICICI BANK LTD,LARSEN & TOUBRO LTD.,INR,N,0,4029519,0,4029519,29/06/2018,,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,ICICINBB003,,,,,
6770001,04/05/2018,BCU/792/185164,19/03/2018,0003ILC00017718,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,DDS17001924/17002215,ICICI BANK LTD,LARSEN & TOUBRO LTD.,INR,N,0,3940560,0,3940560,26/06/2018,,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,ICICINBB003,,,,,
6770001,22/05/2018,BCU/792/185246,07/05/2018,TF1812713001,HINDALCO INDUSTRIES LTD,12619000098,SUMITOMO MITSUI BANKING CORPORATION  NEW DELHI BR.,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,INR,N,0,12280011,0,12280011,08/08/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,SMBC00000SC,,IN,,,
6770001,31/03/2018,BCU/792/185014,05/03/2018,TF1806413002,JFE SHOJI STEEL INDIA PRIVATE LIMITED,02306,SUMITOMO MITSUI BANKING CORPORATION  NEW DELHI BR.,TOSHIBA TRANS.&DIST.SYSTEMS INDIA P.LTD.,INR,N,0,4486567.68,0,4486567.68,18/06/2018,18/06/2018,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,SMBC00000SC,,IN,,,
6770001,31/03/2018,BCU/792/185016,05/03/2018,TF1806413002,JFE SHOJI STEEL INDIA PRIVATE LIMITED,02324,SUMITOMO MITSUI BANKING CORPORATION  NEW DELHI BR.,TOSHIBA TRANS.&DIST.SYSTEMS INDIA P.LTD.,INR,N,0,4038757.68,0,4038757.68,21/06/2018,21/06/2018,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,SMBC00000SC,,IN,,,
6770001,05/12/2017,BLU/792/176300,23/10/2017,125317ILCOW0071,TOSHIBA TRANSMISSION AND DISTRIBUTION SY,SDS/17000155-156,ANDHRA BANK,P.CHANDRA REDDY AND COMPANY,INR,N,0,2761098,0,2761098,24/01/2018,,90 Others,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792102367,ANDB0001253,,,,BCU/792/176529,
6770001,21/03/2018,BCU/792/176976,08/03/2018,0008ILC00107018,JFE SHOJI STEEL INDIA PRIVATE LIMITED,02262 -02263,ICICI BANK LIMITED,VISHWANATH PROJECTS LIMITED,INR,N,0,2123320.32,0,2123320.32,13/06/2018,13/06/2018,90 From AWB/BL Date,MACHINE TOOLS- MACHINERY AND INSTRUMENT,INDIA,,,,,,,,,H10792101701,,,,,,
6770001,27/03/2018,BCU/792/185001,08/03/2018,0008ILC00107018,JFE SHOJI STEEL INDIA PRIVATE LIMITED,02294 -02295,ICICI BANK LIMITED,VISHWANATH PROJECTS LIMITED,INR,N,0,2119582.08,0,2119582.08,18/06/2018,18/06/2018,90 From AWB/BL Date,IRON AND STEEL BAR/ROD ETC & FERROW ALLOY,INDIA,,,,,,,,,H10792101701,,,,,,
6770001,17/04/2018,BLU/792/185018,27/03/2018,0639IDC180001514,KOTAK MAHINDRA BANK - HINDALCO,12317001501,KOTAK MAHINDRA BANK LTD.,NEW INDIA CUPROTEC,INR,Y,1377922.41,1397495,0,1397495,27/06/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792123321,KKBK0000958,,IN,,BCU/792/185054,
6770001,15/12/2017,BLU/792/176350,28/11/2017,0963217LC0000485,STATE BANK OF INDIA-HINDALCO,12317001019,STATE BANK OF INDIA,SANGHI BROTHERS INDORE PVT LTD,INR,Y,4835378.87,4906503,0,4906503,27/02/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,SBIN0009632,,IN,,BLU-792-176350,
6770001,05/12/2017,BLU/792/176299,,0963217LC0000465,STATE BANK OF INDIA-HINDALCO,12317000975,STATE BANK OF INDIA,SANGHI BROTHERS INDORE PVT LTD,INR,N,0,4609971,0,4609971,17/02/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,SBIN0009632,,IN,,BCU/792/176576,
6770001,15/12/2017,BLU/792/176351,30/11/2017,0963217LC0000490,STATE BANK OF INDIA-HINDALCO,12317001029,STATE BANK OF INDIA,SANGHI BROTHERS INDORE PVT LTD,INR,Y,4942172.03,5015864,0,5015864,28/02/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H10792235687,SBIN0009632,,IN,,BCU-792-176627,
6770001,21/05/2018,BCU/792/185263,25/04/2018,0963218LC0000159,HINDALCO INDUSTRIES LTD,12319000131,STATE BANK OF INDIA,SANGHI BROTHERS INDORE PVT LTD,INR,N,0,4844769,0,4844769,30/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,SBIN0009632,,IN,,,
6770001,21/05/2018,BCU/792/185264,26/04/2018,0963218LC0000160,HINDALCO INDUSTRIES LTD,12319000132,STATE BANK OF INDIA,SANGHI BROTHERS INDORE PVT LTD,INR,N,0,4678278,0,4678278,31/07/2018,,90 From AWB/BL Date,MANUFACTURES OF METALS,INDIA,,,,,,,,,H30792001078,SBIN0009632,,IN,,,
